athlete_id,name,born_date,born_city,born_region,born_country,noc,height_cm,weight_kg,died_date
41267,odette meuter,1938-07-13,hainesaintpaul,hainaut,bel,belgium,174.0,92.0,unknown
41268,sonia vettenburg,1954-11-12,aalst,oostvlaanderen,bel,belgium,168.0,70.0,unknown
41269,conrad adriaenssens,1871-09-25,antwerpen antwerp,antwerpen,bel,belgium,176.0,70.0,unknown
41270,louis andrieux,1876-07-22,morlanwelz,hainaut,bel,belgium,176.0,70.0,unknown
41271,robert andrieux,unknown,na,na,na,belgium,176.0,70.0,unknown
41272,frank arens,1959-08-16,gent ghent,oostvlaanderen,bel,belgium,184.0,102.0,unknown
41273,arthur balbaert,1879-05-27,roubaix,nord,fra,belgium,176.0,70.0,1938-10-14
41274,joseph baras,unknown,na,na,na,belgium,176.0,70.0,unknown
41275,jules bastin,1879-12-28,na,na,na,belgium,176.0,70.0,unknown
41276,chris binet,1937-05-28,berchemsainteagathe,rgion de bruxellescapitale,bel,belgium,176.0,80.0,unknown
41277,jean bogaerts,1944-06-06,oppuurs,antwerpen,bel,belgium,178.0,85.0,unknown
41278,albert bosquet,1882-06-13,bruxelles brussels,rgion de bruxellescapitale,bel,belgium,176.0,70.0,unknown
41279,jules bury,1862-12-28,forchieslamarche,hainaut,bel,belgium,176.0,70.0,unknown
41280,philippe cammaerts,1894-05-14,na,na,na,belgium,176.0,70.0,unknown
41281,franois ceulemans,unknown,na,na,na,belgium,176.0,70.0,unknown
41282,joseph cogels,1882-12-19,schoten,antwerpen,bel,belgium,176.0,70.0,1954-09-26
41283,jacques colon,1944-09-15,tihange,lige,bel,belgium,165.0,75.0,unknown
41284,francis cornet,1947-03-14,etterbeek,rgion de bruxellescapitale,bel,belgium,184.0,70.0,unknown
41285,louis dheur,1889-05-11,herstal,lige,bel,belgium,176.0,70.0,unknown
41286,lon de coster,1893-04-26,mechelen mechlin,antwerpen,bel,belgium,176.0,70.0,unknown
41288,charles delbarre,1886-04-20,schaerbeek,rgion de bruxellescapitale,bel,belgium,176.0,70.0,1961-11-14
41289,jacques delval,1908-04-01,uccle,rgion de bruxellescapitale,bel,belgium,176.0,70.0,unknown
41290,michel demoulin,1965-06-19,uccle,rgion de bruxellescapitale,bel,belgium,178.0,74.0,unknown
41291,gilbert duchateau,1948-01-04,sinttruiden,limburg,bel,belgium,187.0,86.0,2021-01-24
41292,mile dupont,1887-06-08,lige,lige,bel,belgium,176.0,70.0,1959-03-18
41293,philippe dupont,1964-02-28,rocourt,lige,bel,belgium,176.0,70.0,unknown
41294,pierre eichhorn,1854-07-28,luxembourg,luxembourg,lux,belgium,176.0,70.0,unknown
41295,ren englebert,1865-08-01,lige,lige,bel,belgium,176.0,70.0,unknown
41296,edouard feisinger,unknown,na,na,na,belgium,176.0,70.0,unknown
41297,albert fichefet,1903-06-22,jemeppesursambre,namur,bel,belgium,176.0,70.0,unknown
41298,joseph geens,unknown,na,na,na,belgium,176.0,70.0,1946-01-01
41300,joseph haesaerts,unknown,na,na,na,belgium,176.0,70.0,unknown
41302,franois heyens,unknown,na,na,na,belgium,176.0,70.0,unknown
41303,gilbert hoef,1945-12-31,brugge bruges,westvlaanderen,bel,belgium,171.0,75.0,unknown
41304,robert houman,1927-09-29,ath,hainaut,bel,belgium,172.0,76.0,unknown
41305,ernest ista,1877-02-23,lige,lige,bel,belgium,176.0,70.0,unknown
41306,joseph janssens,unknown,na,na,na,belgium,176.0,70.0,unknown
41307,marcel lafortune,1900-09-29,leuven,vlaams brabant,bel,belgium,170.0,60.0,unknown
41308,frans lafortune,1932-12-07,vis,lige,bel,belgium,173.0,66.0,2020-04-18
41309,jacques lafortune,1896-01-10,leuven,vlaams brabant,bel,belgium,173.0,65.0,unknown
41310,jules lebgue,1871-11-03,na,na,na,belgium,176.0,70.0,unknown
41311,vincent libert,unknown,na,na,na,belgium,176.0,70.0,unknown
41312,eric lombard,1965-04-14,bruxelles brussels,rgion de bruxellescapitale,bel,belgium,180.0,73.0,unknown
41313,jacques mouton,1888-01-16,lige,lige,bel,belgium,176.0,70.0,1958-02-21
41314,edouard myin,1863-09-28,antwerpen antwerp,antwerpen,bel,belgium,176.0,70.0,1931-03-07
41315,charles paumier du verger,1874-03-11,schaerbeek,rgion de bruxellescapitale,bel,belgium,176.0,70.0,unknown
41316,frans peeters,1956-08-30,herentals,antwerpen,bel,belgium,180.0,86.0,unknown
41317,jules pinchart,1881-06-26,ixelles,rgion de bruxellescapitale,bel,belgium,176.0,70.0,unknown
41318,douard poty,unknown,na,na,na,belgium,176.0,70.0,unknown
41319,henri quersin,1863-06-26,esnes,nord,fra,belgium,176.0,70.0,1944-10-24
41320,christian raynaud,1946-04-28,rivedegier,loire,fra,belgium,173.0,61.0,unknown
41321,guy rnard,1934-03-16,chtelet,hainaut,bel,belgium,173.0,125.0,unknown
41322,fernand rey,unknown,na,na,na,belgium,176.0,70.0,unknown
41323,victor robert,1863-01-01,na,na,na,belgium,176.0,70.0,unknown
41324,alban rooman,unknown,na,na,na,belgium,176.0,70.0,unknown
41325,louis ryskens,unknown,na,na,na,belgium,176.0,70.0,unknown
41326,henri sauveur,1888-01-25,lige,lige,bel,belgium,176.0,70.0,unknown
41327,charles scheirlinckx,1877-09-03,antwerpen antwerp,antwerpen,bel,belgium,176.0,70.0,1947-11-26
41329,rginald storms,1880-09-13,oorbeek,vlaams brabant,bel,belgium,176.0,70.0,1948-02-24
41330,mile thves,1869-03-10,bruxelles brussels,rgion de bruxellescapitale,bel,belgium,176.0,70.0,unknown
41331,adrien thuriaux,unknown,na,na,na,belgium,176.0,70.0,unknown
41332,paul van asbroeck,1874-05-01,schaerbeek,rgion de bruxellescapitale,bel,belgium,176.0,70.0,1959-04-20
41333,norbert van molle,unknown,na,na,na,belgium,176.0,70.0,unknown
41334,gaston van roy,1916-02-09,den haag the hague,zuidholland,ned,belgium,176.0,70.0,1989-12-06
41335,louis van tilt,1875-03-28,leuven,vlaams brabant,bel,belgium,176.0,70.0,1942-08-03
41336,tienne vivier,1962-05-07,mons,hainaut,bel,belgium,170.0,68.0,unknown
41337,andr zoltan,1945-01-02,uccle,rgion de bruxellescapitale,bel,belgium,165.0,75.0,unknown
41338,mirjana jovovihorvat,1949-10-02,na,na,na,bosnia and herzegovina yugoslavia,159.0,50.0,unknown
41339,nedad fazlija,1968-02-25,ustikolina,bosanskopodrinjski kanton,bih,bosnia and herzegovina,175.0,67.0,unknown
41340,iryna shylava,1967-02-22,hrodna,hrodna,blr,belarus soviet union unified team,163.0,54.0,unknown
41341,zhanna shitikshapialievich,1971-02-26,prinemanskoye,hrodna,blr,belarus,164.0,63.0,unknown
41342,lalita milshinayauhleuskaya,1963-12-31,sokol,vologda,rus,australia belarus,158.0,64.0,unknown
41343,volha pahrebniak,1973-05-24,minsk,minsk,blr,belarus,174.0,67.0,unknown
41344,yuliya sinyakalipova,1977-09-23,barysaw,minsk voblast,blr,belarus russian federation,167.0,54.0,unknown
41345,ihar basinski,1963-04-11,hrodna,hrodna,blr,belarus soviet union,180.0,97.0,unknown
41346,anatol klimenko,1963-09-02,quaraghandy,quaraghandy,kaz,belarus,173.0,68.0,unknown
41347,kanstantsin lukaschyk,1975-09-18,hrodna,hrodna,blr,belarus unified team,176.0,73.0,unknown
41348,siarhei martynau,1968-05-18,moskva moscow,moskva,rus,belarus soviet union,173.0,65.0,unknown
41349,heorhiy nekhayeu,1960-05-06,homel,homel,blr,belarus,170.0,56.0,unknown
41350,eduardo arroyo,1932-05-11,na,na,na,bolivia,173.0,77.0,unknown
41351,carlos asbn,1926-02-19,cochabamba,cochabamba,bol,bolivia,165.0,73.0,unknown
41352,javier asbn,1953-06-01,na,na,na,bolivia,180.0,80.0,unknown
41353,vctor hugo campos,1937-06-14,na,na,na,bolivia,177.0,74.0,unknown
41354,luis gamarra,1956-07-23,buenos aires,ciudad autnoma de buenos aires,arg,bolivia,172.0,62.0,unknown
41355,mauricio kattan,1942-10-25,na,na,na,bolivia,174.0,69.0,2020-08-26
41356,ricardo roberts,1917-07-24,la paz,la paz,bol,bolivia,169.0,75.0,unknown
41357,armando salvietti,1955-01-10,na,na,na,bolivia,183.0,95.0,unknown
41358,jaime snchez,1927-07-17,na,na,na,bolivia,172.0,75.0,unknown
41359,maria amaral,1931-11-06,salvador,bahia,bra,brazil,159.0,54.0,unknown
41360,tnia mara fassonigiansante,1956-05-11,bauru,so paulo,bra,brazil,162.0,60.0,unknown
41361,deborah srour,1962-03-19,so paulo,so paulo,bra,brazil,164.0,64.0,unknown
41362,bertino de souza,1933-05-09,encruzilhada,bahia,bra,brazil,170.0,75.0,1999-06-17
41363,luiz martins,1914-07-29,so paulo,so paulo,bra,brazil,176.0,70.0,1998-05-03
41364,dario barbosa,1882-07-21,porto alegre,rio grande do sul,bra,brazil,176.0,70.0,1965-09-25
41365,rodrigo bastos,1967-07-04,guarapuava,paran,bra,brazil,181.0,100.0,unknown
41366,waldemar cappucci,1929-06-08,so paulo,so paulo,bra,brazil,170.0,75.0,2014-09-15
41367,silvio carvalho,1956-04-01,rio de janeiro,rio de janeiro,bra,brazil,171.0,83.0,unknown
41368,afrnio da costa,1892-03-14,maca,rio de janeiro,bra,brazil,178.0,70.0,1979-06-26
41369,manoel braga,1902-03-31,rio de janeiro,rio de janeiro,bra,brazil,173.0,70.0,1955-06-07
41370,adhaury rocha,1920-05-14,na,na,na,brazil,176.0,70.0,1981-02-04
41371,amaury rocha,1923-01-07,niteri,rio de janeiro,bra,brazil,170.0,70.0,1999-07-31
41372,delival da fonseca,1948-09-27,alenquer,par,bra,brazil,180.0,74.0,unknown
41373,harvey villela,1898-08-05,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,1974-01-01
41374,eugnio do amaral,1896-03-04,curitiba,paran,bra,brazil,170.0,70.0,1970-12-21
41375,lvaro dos santos jnior,1911-10-22,belo horizonte,minas gerais,bra,brazil,172.0,70.0,1982-04-20
41376,antnio da silveira,1906-03-09,piracicaba,so paulo,bra,brazil,168.0,70.0,1990-06-04
41377,silvino ferreira,1915-02-01,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,1992-05-03
41378,durval guimares,1935-07-14,santos,so paulo,bra,brazil,175.0,86.0,2022-07-23
41379,jean labatut,1971-03-14,so paulo,so paulo,bra,brazil,187.0,93.0,unknown
41380,paulo lamego,1950-05-26,rio de janeiro,rio de janeiro,bra,brazil,177.0,75.0,unknown
41381,fernando gomes,1954-06-10,rio de janeiro,rio de janeiro,bra,brazil,178.0,75.0,unknown
41382,romeu luchiari filho,1953-08-05,americana,so paulo,bra,brazil,172.0,69.0,unknown
41383,jos macedo,1904-01-01,santa cruz do sul,rio grande do sul,bra,brazil,176.0,70.0,unknown
41384,brz magaldi,1897-06-09,juiz de fora,minas gerais,bra,brazil,170.0,70.0,1987-07-30
41385,antnio guimares,1900-05-04,rio de janeiro,rio de janeiro,bra,brazil,198.0,70.0,1975-02-27
41386,jorge de oliveira,1916-05-31,curitiba,paran,bra,brazil,176.0,70.0,1999-02-02
41387,marco tlio miraglia,1930-01-19,belo horizonte,minas gerais,bra,brazil,167.0,76.0,2003-01-01
41388,severino moreira,1913-09-29,so paulo,so paulo,bra,brazil,176.0,70.0,unknown
41389,marcos jos olsen,1937-10-30,canoinhas,santa catarina,bra,brazil,165.0,82.0,unknown
41390,jos castro,1906-04-04,rio de janeiro,rio de janeiro,bra,brazil,175.0,70.0,1965-09-29
41391,avelino palma,1948-02-28,ribeiro preto,so paulo,bra,brazil,171.0,71.0,unknown
41392,guilherme paraense,1884-06-25,belm,par,bra,brazil,176.0,70.0,1968-04-18
41393,alberto braga,1929-02-07,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,2004-04-29
41394,paulo pimenta,1960-11-12,rio de janeiro,rio de janeiro,bra,brazil,169.0,65.0,unknown
41395,carlos de faria,1912-08-31,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,unknown
41396,athos pisoni,1937-03-03,sumar,so paulo,bra,brazil,178.0,79.0,unknown
41397,wilson scheidemantel,1949-10-29,ibirama,santa catarina,bra,brazil,176.0,70.0,unknown
41398,pedro simo,1915-08-16,so paulo,so paulo,bra,brazil,176.0,70.0,2001-08-23
41399,alan sobocinski,1931-12-12,so paulo,so paulo,bra,brazil,176.0,70.0,2023-05-09
41400,milton sobocinski,1934-02-13,so paulo,so paulo,bra,brazil,176.0,70.0,unknown
41401,fernando soledade,1879-02-05,rio de janeiro,rio de janeiro,bra,brazil,166.0,80.0,1959-05-06
41402,jos mello,1895-05-20,nova friburgo,rio de janeiro,bra,brazil,176.0,70.0,unknown
41403,edmar de salles,1928-06-15,belo horizonte,minas gerais,bra,brazil,163.0,62.0,unknown
41404,guilherme cavalcanti,1921-02-01,na,na,na,brazil,176.0,70.0,2006-01-30
41405,sebastio wolf,1869-02-05,gweinstein,bayern,ger,brazil,175.0,70.0,1936-03-15
41406,edward anderson,1908-08-03,corozal town,corozal,biz,belize,166.0,63.0,unknown
41407,robert hulse,1946-11-10,belize city,belize,biz,belize,158.0,49.0,unknown
41408,owen phillips,1906-07-09,belize city,belize,biz,belize,175.0,76.0,1983-05-24
41409,john waight,1945-11-02,na,na,na,belize,172.0,57.0,unknown
41410,mohamed abdul rahman,unknown,na,na,na,bahrain,175.0,85.0,unknown
41411,ali alkhalifa,unknown,na,na,na,bahrain,175.0,65.0,unknown
41412,salman alkhalifa,unknown,na,na,na,bahrain,167.0,65.0,unknown
41413,abdullah ali,unknown,na,na,na,bahrain,175.0,80.0,unknown
41414,jefri bolkiah prince abdul hakeem,1973-06-13,na,na,na,brunei darussalam,172.0,90.0,unknown
41415,mariya grozdeva,1972-06-23,sofia,sofia grad,bul,bulgaria,163.0,63.0,unknown
41416,diana yorgova,1971-04-11,silistra,silistra,bul,bulgaria,162.0,55.0,unknown
41417,vesela lecheva,1964-05-20,veliko tarnovo,veliko tarnovo,bul,bulgaria,170.0,60.0,unknown
41418,nonka matova,1954-10-20,plovdiv,plovdiv,bul,bulgaria,165.0,65.0,unknown
41419,anka pelova,1939-01-27,na,na,na,bulgaria,166.0,60.0,unknown
41420,tanya staneva,1971-12-30,targovishte,targovishte,bul,bulgaria,165.0,60.0,unknown
41421,anitsa valkova,1968-02-12,stara zagora,stara zagora,bul,bulgaria,171.0,55.0,unknown
41422,sabin chaushev,1971-06-08,yambol,yambol,bul,bulgaria,168.0,68.0,unknown
41423,nikolay hristozov,1915-03-05,na,na,na,bulgaria,176.0,70.0,unknown
41424,boris hristov,1897-02-06,na,na,na,bulgaria,176.0,70.0,unknown
41425,velichko velichkov,1934-04-10,pleven,pleven,bul,bulgaria,180.0,75.0,1982-10-27
41426,dencho denev,1936-08-22,karnobat,burgas,bul,bulgaria,165.0,65.0,unknown
41427,ivan dimitrov,1973-12-09,yambol,yambol,bul,bulgaria,182.0,80.0,unknown
41428,lyubcho dyakov,1954-05-17,yambol,yambol,bul,bulgaria,171.0,75.0,unknown
41429,kiril gechevski,1954-05-19,na,na,na,bulgaria,172.0,68.0,unknown
41430,ivan gulev,1957-12-12,asenovgrad,plovdiv,bul,bulgaria,177.0,84.0,unknown
41431,ivan ivanov,1921-12-06,na,na,na,bulgaria,176.0,70.0,unknown
41432,emiliyan yankov,1957-04-02,na,na,na,bulgaria,176.0,83.0,unknown
41433,georgi keranov,1922-04-01,kolartsi,dobrich,bul,bulgaria,176.0,70.0,1988-08-16
41434,tanyu kiryakov,1963-03-02,ruse,ruse,bul,bulgaria,182.0,90.0,unknown
41435,martsel koen,1933-07-05,plovdiv,plovdiv,bul,bulgaria,170.0,74.0,unknown
41436,hristo shopov,1912-01-12,na,na,na,bulgaria,176.0,70.0,unknown
41437,spas koprinkov,1970-01-20,stara zagora,stara zagora,bul,bulgaria,176.0,70.0,unknown
41438,todor kozlovski,1933-06-28,sofia,sofia grad,bul,bulgaria,174.0,78.0,unknown
41439,stefan krastev,1953-06-12,na,na,na,bulgaria,178.0,78.0,unknown
41440,ivan lazarov,1929-12-27,sofia,sofia grad,bul,bulgaria,168.0,70.0,unknown
41441,ivan mandov,1951-02-18,sopot,plovdiv,bul,bulgaria,180.0,77.0,unknown
41442,anton manolov,1949-08-12,na,na,na,bulgaria,174.0,72.0,unknown
41443,emil milev,1968-05-02,sofia,sofia grad,bul,bulgaria united states,178.0,84.0,unknown
41444,stayko nenov,1953-01-17,na,na,na,bulgaria,170.0,64.0,unknown
41445,georgi polyakov,1956-01-23,sofia,sofia grad,bul,bulgaria,184.0,72.0,unknown
41446,lyuben popov,1954-10-25,na,na,na,bulgaria,174.0,72.0,unknown
41447,stoyan popov,1917-07-25,na,na,na,bulgaria,176.0,70.0,unknown
41448,stoyan stamenov,1970-04-17,sofia,sofia grad,bul,bulgaria,165.0,58.0,unknown
41449,todor stanchev,1921-08-09,na,na,na,bulgaria,176.0,70.0,2002-01-01
41450,todor stoimenov,1958-08-22,na,na,na,bulgaria,182.0,73.0,unknown
41451,atanas tasev,1921-05-24,radomir,pernik,bul,bulgaria,171.0,86.0,unknown
41452,stefan vasilev,1948-11-05,sofia,sofia grad,bul,bulgaria,170.0,76.0,unknown
41453,emiliyan vergov,1942-08-29,stara zagora,stara zagora,bul,bulgaria,177.0,75.0,unknown
41454,pencho vichev,1952-09-11,na,na,na,bulgaria,179.0,80.0,unknown
41455,kolyo zahariev,1968-07-05,sofia,sofia grad,bul,bulgaria,178.0,77.0,unknown
41456,petar zapryanov,1959-03-23,plovdiv,plovdiv,bul,bulgaria,175.0,100.0,unknown
41457,sharon bowes,1966-09-17,windsor,ontario,can,canada,170.0,75.0,unknown
41458,sharon cozzarin,1956-10-05,fergus,ontario,can,canada,170.0,56.0,unknown
41459,cynthia meyer,1965-10-06,new york,new york,usa,canada,163.0,51.0,unknown
41460,sue nattrass,1950-11-05,medicine hat,alberta,can,canada,176.0,73.0,unknown
41461,christina schulzeashcroft,1964-06-28,kitchener,ontario,can,canada,170.0,59.0,unknown
41462,jackie terry,1954-05-29,owen sound,ontario,can,canada,168.0,52.0,unknown
41463,linda thom,1943-12-30,hamilton,ontario,can,canada,177.0,68.0,unknown
41464,hans adlhoch,1935-04-10,heidelberg,badenwrttemberg,ger,canada,177.0,70.0,unknown
41465,michael ashcroft,1964-12-07,leeds,england,gbr,canada,175.0,64.0,unknown
41466,william barnes,1876-03-05,hamilton,ontario,can,canada,176.0,70.0,1925-12-16
41467,pat bawtinheimer,1961-11-24,red deer,alberta,can,canada,173.0,60.0,unknown
41468,george beattie,1877-05-28,montral,qubec,can,canada,176.0,70.0,1953-04-06
41469,mark bedlington,1963-04-24,peterborough,ontario,can,canada,176.0,70.0,unknown
41470,daniel belli,1963-12-01,toronto,ontario,can,canada,182.0,79.0,unknown
41471,john black,1882-10-26,coylton,scotland,gbr,canada,176.0,70.0,1924-10-16
41472,gil boa,1924-08-08,montral,qubec,can,canada,177.0,81.0,1973-09-07
41473,rod boll,1952-07-09,fillmore,saskatchewan,can,canada,185.0,95.0,2021-01-28
41474,sydney brown,1873-09-10,liverpool,england,gbr,canada,176.0,70.0,1945-12-19
41475,godfrey brunner,1921-07-29,unterschtzen,burgenland,aut,canada,167.0,67.0,2003-04-17
41476,earl caldwell,1912-10-27,heward,saskatchewan,can,canada,176.0,70.0,1983-07-20
41477,jason caswell,1974-06-07,winnipeg,manitoba,can,canada,178.0,78.0,unknown
41478,bob cheyne,1947-12-14,vancouver,british columbia,can,canada,182.0,79.0,unknown
41479,roy cole,1912-04-08,hamilton,ontario,can,canada,176.0,70.0,1999-11-22
41480,rodney colwell,1958-06-14,chilliwack,british columbia,can,canada,182.0,95.0,unknown
41481,charles crowe,1867-10-12,guelph,ontario,can,canada,176.0,70.0,1953-09-03
41482,william davies,1881-03-19,merthyr tydfil,wales,gbr,canada,176.0,70.0,1942-06-22
41483,bruno de costa,1938-12-15,drumheller,alberta,can,canada,167.0,66.0,unknown
41484,michel dion,1959-06-30,qubec city,qubec,can,canada,179.0,92.0,unknown
41485,william eastcott,1883-09-22,toronto,ontario,can,canada,176.0,70.0,1972-08-22
41486,keith elder,1940-07-14,brandon,manitoba,can,canada,173.0,73.0,unknown
41487,thomas elmitt,1871-01-24,ottawa,ontario,can,canada,176.0,70.0,1938-02-25
41488,walter ewing,1878-02-11,montral,qubec,can,canada,176.0,70.0,1945-06-25
41489,mylie fletcher,1868-08-23,hamilton,ontario,can,canada,176.0,70.0,1959-10-25
41490,james freeborn,1879-02-11,inver,donegal,irl,canada,176.0,70.0,1960-01-23
41491,george genereux,1935-03-01,saskatoon,saskatchewan,can,canada,176.0,70.0,1989-04-10
41492,evald gering,1918-05-24,paldiski,harjumaa,est,canada,179.0,86.0,2007-09-06
41493,tom guinn,1944-09-01,na,na,na,canada,170.0,79.0,unknown
41494,william hamilton,1884-05-10,toronto,ontario,can,canada,179.0,70.0,1939-04-03
41495,bill hare,1935-05-14,ottawa,ontario,can,canada,173.0,82.0,2005-01-15
41496,gil henderson,1926-09-05,toronto,ontario,can,canada,177.0,83.0,2017-01-30
41497,mark howkins,1953-06-17,brisbane,queensland,aus,canada,178.0,90.0,unknown
41498,robert hutcheson,1870-05-09,montral,qubec,can,canada,176.0,70.0,1939-09-07
41499,edward jans,1946-08-17,medicine hat,alberta,can,canada,167.0,59.0,unknown
41500,james jones,1871-10-03,pownal,prince edward island,can,canada,176.0,70.0,1955-02-19
41501,bill jones,1928-09-29,vancouver,british columbia,can,canada,183.0,87.0,2017-08-16
41502,steven kelly,1952-09-24,ottawa,ontario,can,canada,188.0,62.0,unknown
41503,james kenyon,1875-07-23,oldham,england,gbr,canada,176.0,70.0,1935-07-23
41504,harry kerr,1856-08-31,ovingham,england,gbr,canada,176.0,70.0,1936-06-17
41505,mart klepp,1963-04-19,guelph,ontario,can,canada,182.0,75.0,unknown
41506,don kwasnycia,1952-04-30,toronto,ontario,can,canada,193.0,109.0,unknown
41507,paul laporte,1928-05-09,edmundston,new brunswick,can,canada,173.0,61.0,unknown
41508,george leary,1957-11-19,newmarket,ontario,can,canada,173.0,70.0,unknown
41509,david lee,1948-03-24,long beach,california,usa,canada,188.0,116.0,unknown
41510,guy lorion,1953-03-23,montral,qubec,can,canada,177.0,63.0,unknown
41511,george marsh,1938-06-09,na,na,na,canada,173.0,66.0,unknown
41512,alex martin,1864-12-28,glasgow,scotland,gbr,canada,176.0,70.0,1951-10-26
41513,alf mayer,1938-02-01,weiler im allgu,bayern,ger,canada,170.0,82.0,2021-11-02
41514,dugald mcinnes,1877-06-02,ballachulish,scotland,gbr,canada,176.0,70.0,1929-09-11
41515,ben mclaren,1881-03-08,na,na,na,canada,176.0,70.0,1962-03-19
41516,david mcmackon,1858-03-19,markham,ontario,can,canada,176.0,70.0,1922-12-10
41517,gary mcmahon,1932-02-25,roland,manitoba,can,canada,169.0,64.0,2023-11-07
41518,clayton miller,1977-10-07,toronto,ontario,can,canada,180.0,80.0,unknown
41519,kurt mitchell,1951-11-19,lethbridge,alberta,can,canada,178.0,61.0,2007-05-27
41520,james montgomery,1891-09-20,na,na,na,canada,186.0,68.0,1964-01-10
41521,frank morris,1878-11-29,shanklin,england,gbr,canada,176.0,70.0,1925-01-25
41522,daniel nadeau,1954-02-28,qubec city,qubec,can,canada,178.0,70.0,unknown
41523,floyd nattrass,1918-01-02,manyberries,alberta,can,canada,183.0,95.0,2004-12-07
41524,samuel newton,1881-11-23,drummondville,qubec,can,canada,176.0,70.0,1944-10-11
41525,true oliver,1881-01-25,riversidealbert,new brunswick,can,canada,176.0,70.0,1957-10-21
41526,frank opsal,1928-11-18,vancouver,british columbia,can,canada,176.0,70.0,2008-04-05
41527,gerry ouellette,1934-08-14,windsor,ontario,can,canada,173.0,82.0,1975-06-25
41528,frank parker,1866-09-14,toronto,ontario,can,canada,176.0,70.0,1933-09-09
41529,jim platz,1931-06-25,bruno,saskatchewan,can,canada,188.0,98.0,2019-10-30
41530,john primrose,1942-05-28,ottawa,ontario,can,canada,175.0,72.0,unknown
41531,kirk reynolds,1974-11-20,outlook,saskatchewan,can,canada,187.0,98.0,unknown
41532,george rowe,1869-05-31,bowmanville,ontario,can,canada,176.0,70.0,1952-06-09
41533,don sanderlin,1933-02-26,viking,alberta,can,canada,193.0,107.0,2013-01-09
41534,rudy schulze,1928-10-31,berlin,berlin,ger,canada,173.0,75.0,2011-07-12
41535,jeanfranois sncal,1961-06-29,laval,qubec,can,canada,175.0,75.0,unknown
41536,edward shaske,1927-12-20,edmonton,alberta,can,canada,163.0,79.0,2021-12-28
41537,paul shaw,1949-06-20,collingwood,ontario,can,canada,172.0,95.0,unknown
41538,william smith,1877-05-11,ottawa,ontario,can,canada,176.0,70.0,1953-03-12
41539,jules sobrian,1935-01-22,san fernando,san fernando,tto,canada,180.0,72.0,unknown
41540,arne sorensen,1934-01-21,na,na,na,canada,185.0,80.0,2018-05-19
41541,wayne sorensen,1963-07-08,calgary,alberta,can,canada,185.0,68.0,unknown
41542,james steele,1884-04-10,guelph,ontario,can,canada,176.0,70.0,1928-03-23
41543,fred utton,1873-04-09,lambeth,england,gbr,canada,171.0,70.0,1939-01-23
41544,pat vamplew,1952-11-24,toronto,ontario,can,canada,180.0,73.0,unknown
41545,sam vance,1879-03-30,na,na,na,canada,176.0,70.0,1947-05-16
41546,george vivian,1872-10-04,sault sainte marie,ontario,can,canada,176.0,70.0,1936-10-06
41547,edson warner,1930-03-06,sawyerville,qubec,can,canada,162.0,80.0,2019-08-20
41548,arthur westover,1864-05-09,sutton,qubec,can,canada,176.0,70.0,1935-08-14
41549,bertram williams,1876-12-18,bridgetown,nova scotia,can,canada,176.0,70.0,1934-01-24
41550,harry willsie,1928-12-20,jacksonville,missouri,usa,canada,174.0,80.0,2003-01-03
41551,james zavitz,1922-07-28,ottawa,ontario,can,canada,176.0,70.0,2017-05-16
41552,robert zedwane,1942-05-01,montral,qubec,can,canada,168.0,68.0,unknown
41553,carlos abarza,1969-11-15,na,na,na,chile,176.0,70.0,unknown
41554,ral abatte,1945-09-10,na,na,na,chile,176.0,70.0,unknown
41555,flix alegra,1876-11-20,san javier,maule,chi,chile,176.0,70.0,unknown
41556,nicols atalah,1938-09-11,villa alemana,valparaso,chi,chile,175.0,75.0,unknown
41557,juan bizama,unknown,na,na,na,chile,176.0,70.0,unknown
41558,pascal colomer,1974-08-30,na,na,na,chile,176.0,70.0,unknown
41559,ignacio cruzat,1913-08-03,santiago,santiago metropolitan,chi,chile,176.0,70.0,1977-03-14
41560,alfonso de iruarrzaga,1957-08-22,na,na,na,chile,186.0,85.0,unknown
41561,hugo dufey,1938-06-21,na,na,na,chile,182.0,83.0,unknown
41562,harald ekwall,1873-12-14,leipzig,sachsen,ger,chile,176.0,70.0,1935-01-01
41563,pedro estay,1929-05-29,santiago,santiago metropolitan,chi,chile,180.0,86.0,2011-09-17
41564,rigoberto fontt,1925-12-15,santiago,santiago metropolitan,chi,chile,176.0,70.0,1979-01-01
41565,eleazar guzmn,1932-01-30,na,na,na,chile,176.0,70.0,unknown
41566,antonio handal,1951-09-23,na,na,na,chile,172.0,75.0,unknown
41567,roberto huber,1927-02-21,santiago,santiago metropolitan,chi,chile,178.0,75.0,2008-03-01
41568,jorge jottar,1929-06-26,na,na,na,chile,178.0,85.0,2014-01-01
41569,carlos lalanne,1908-12-14,recoleta,santiago metropolitan,chi,chile,176.0,70.0,1989-10-04
41572,juan enrique lira,1927-10-27,santiago,santiago metropolitan,chi,chile,177.0,70.0,2007-03-12
41573,roberto mller,1902-10-06,santiago,santiago metropolitan,chi,chile,176.0,70.0,1982-01-01
41574,gilberto navarro,1929-05-19,santiago,santiago metropolitan,chi,chile,177.0,76.0,2005-04-14
